TournamentID,PlayerID,PlayerStrategy,PlayerScore,PlayerWinRate,PlayerLossRate,PlayerTieRate
277,P5,TFTT,2.53,0.13333333333333333,0.6666666666666666,0.2
277,P6,TTFT,2.2153333333333336,0.5333333333333333,0.4666666666666667,0.0
277,P7,FBF,2.36,0.4,0.5333333333333333,0.06666666666666667
277,P8,STFT,2.2066666666666666,0.3333333333333333,0.6,0.06666666666666667
277,P9,HTFT,2.37,0.6,0.26666666666666666,0.13333333333333333
277,P10,RTFT,2.3093333333333335,0.6,0.4,0.0
277,P11,GRIM,2.2659999999999996,0.4666666666666667,0.3333333333333333,0.2
277,P12,SGRIM,2.3033333333333332,0.4666666666666667,0.5333333333333333,0.0
277,P13,GRAD,2.408666666666667,0.8,0.13333333333333333,0.06666666666666667
277,P14,PAV,2.3666666666666663,0.5333333333333333,0.3333333333333333,0.13333333333333333
277,P15,SM,2.373333333333334,0.26666666666666666,0.7333333333333333,0.0
277,P16,HM,2.3673333333333337,0.7333333333333333,0.26666666666666666,0.0
278,P1,AllC,2.33,0.06666666666666667,0.7333333333333333,0.2
278,P2,AllD,2.278666666666666,0.6,0.3333333333333333,0.06666666666666667
278,P3,RAND,2.311333333333333,0.3333333333333333,0.5333333333333333,0.13333333333333333
278,P4,TFT,2.347333333333333,0.4666666666666667,0.4,0.13333333333333333
278,P5,TFTT,2.3826666666666667,0.13333333333333333,0.8,0.06666666666666667
278,P6,TTFT,2.3273333333333333,0.4666666666666667,0.26666666666666666,0.26666666666666666
278,P7,FBF,2.333333333333334,0.2,0.6666666666666666,0.13333333333333333
278,P8,STFT,2.2913333333333337,0.6,0.3333333333333333,0.06666666666666667
278,P9,HTFT,2.3513333333333337,0.7333333333333333,0.13333333333333333,0.13333333333333333
278,P10,RTFT,2.252,0.4,0.4,0.2
278,P11,GRIM,2.300666666666666,0.8,0.13333333333333333,0.06666666666666667
278,P12,SGRIM,2.3320000000000003,0.4666666666666667,0.4666666666666667,0.06666666666666667
278,P13,GRAD,2.3833333333333333,0.4666666666666667,0.4666666666666667,0.06666666666666667
278,P14,PAV,2.4186666666666667,0.4666666666666667,0.3333333333333333,0.2
278,P15,SM,2.378666666666667,0.2,0.6,0.2
278,P16,HM,2.3493333333333335,0.6,0.4,0.0
279,P1,AllC,2.2986666666666666,0.13333333333333333,0.7333333333333333,0.13333333333333333
279,P2,AllD,2.346666666666666,0.6666666666666666,0.26666666666666666,0.06666666666666667
279,P3,RAND,2.2353333333333327,0.3333333333333333,0.6,0.06666666666666667
279,P4,TFT,2.3013333333333335,0.4,0.6,0.0
279,P5,TFTT,2.388,0.26666666666666666,0.6666666666666666,0.06666666666666667
279,P6,TTFT,2.3720000000000003,0.4666666666666667,0.26666666666666666,0.26666666666666666
279,P7,FBF,2.4440000000000004,0.13333333333333333,0.6,0.26666666666666666
279,P8,STFT,2.450666666666666,0.6,0.2,0.2
279,P9,HTFT,2.3766666666666665,0.8,0.2,0.0
279,P10,RTFT,2.2253333333333334,0.5333333333333333,0.4,0.06666666666666667
279,P11,GRIM,2.4293333333333336,0.4666666666666667,0.3333333333333333,0.2
279,P12,SGRIM,2.3946666666666667,0.4,0.4666666666666667,0.13333333333333333
279,P13,GRAD,2.5,0.5333333333333333,0.3333333333333333,0.13333333333333333
279,P14,PAV,2.4633333333333334,0.5333333333333333,0.3333333333333333,0.13333333333333333
279,P15,SM,2.512,0.4,0.4,0.2
279,P16,HM,2.332666666666667,0.26666666666666666,0.5333333333333333,0.2
280,P1,AllC,2.321333333333333,0.13333333333333333,0.6666666666666666,0.2
280,P2,AllD,2.2,0.4666666666666667,0.5333333333333333,0.0
280,P3,RAND,2.3466666666666667,0.5333333333333333,0.4,0.06666666666666667
280,P4,TFT,2.394,0.4,0.4666666666666667,0.13333333333333333
280,P5,TFTT,2.4466666666666668,0.4,0.6,0.0
280,P6,TTFT,2.380666666666666,0.6,0.3333333333333333,0.06666666666666667
280,P7,FBF,2.4140000000000006,0.6,0.26666666666666666,0.13333333333333333
280,P8,STFT,2.3853333333333335,0.6666666666666666,0.26666666666666666,0.06666666666666667
280,P9,HTFT,2.47,0.4666666666666667,0.26666666666666666,0.26666666666666666
280,P10,RTFT,2.292,0.5333333333333333,0.4,0.06666666666666667
280,P11,GRIM,2.341333333333333,0.4666666666666667,0.4,0.13333333333333333
280,P12,SGRIM,2.3179999999999996,0.3333333333333333,0.4666666666666667,0.2
280,P13,GRAD,2.3939999999999992,0.4,0.5333333333333333,0.06666666666666667
280,P14,PAV,2.466666666666667,0.3333333333333333,0.3333333333333333,0.3333333333333333
280,P15,SM,2.3993333333333333,0.2,0.6,0.2
280,P16,HM,2.227333333333333,0.4,0.4,0.2
281,P1,AllC,2.453333333333333,0.0,0.8666666666666667,0.13333333333333333
281,P2,AllD,2.3186666666666667,0.6,0.4,0.0
281,P3,RAND,2.2773333333333334,0.4666666666666667,0.4666666666666667,0.06666666666666667
281,P4,TFT,2.5006666666666666,0.4666666666666667,0.4,0.13333333333333333
281,P5,TFTT,2.456,0.2,0.6,0.2
281,P6,TTFT,2.440666666666666,0.6,0.2,0.2
281,P7,FBF,2.412,0.4,0.4666666666666667,0.13333333333333333
281,P8,STFT,2.206,0.4,0.5333333333333333,0.06666666666666667
281,P9,HTFT,2.4893333333333336,0.7333333333333333,0.2,0.06666666666666667
281,P10,RTFT,2.2760000000000007,0.4666666666666667,0.5333333333333333,0.0
281,P11,GRIM,2.5080000000000005,0.8,0.06666666666666667,0.13333333333333333
281,P12,SGRIM,2.32,0.3333333333333333,0.5333333333333333,0.13333333333333333
281,P13,GRAD,2.484666666666667,0.6,0.3333333333333333,0.06666666666666667
281,P14,PAV,2.368666666666667,0.4666666666666667,0.26666666666666666,0.26666666666666666
281,P15,SM,2.340666666666667,0.26666666666666666,0.6,0.13333333333333333
281,P16,HM,2.3853333333333335,0.3333333333333333,0.6666666666666666,0.0
282,P1,AllC,2.433333333333334,0.13333333333333333,0.8,0.06666666666666667
282,P2,AllD,2.2600000000000002,0.6666666666666666,0.3333333333333333,0.0
282,P3,RAND,2.1980000000000004,0.4,0.6,0.0
282,P4,TFT,2.4593333333333334,0.4,0.4,0.2
282,P5,TFTT,2.3013333333333335,0.06666666666666667,0.8666666666666667,0.06666666666666667
282,P6,TTFT,2.314,0.7333333333333333,0.2,0.06666666666666667
282,P7,FBF,2.316666666666667,0.4,0.6,0.0
282,P8,STFT,2.242666666666667,0.5333333333333333,0.4666666666666667,0.0
282,P9,HTFT,2.3073333333333332,0.6,0.3333333333333333,0.06666666666666667
282,P10,RTFT,2.2186666666666666,0.6,0.4,0.0
282,P11,GRIM,2.301333333333333,0.6,0.3333333333333333,0.06666666666666667
282,P12,SGRIM,2.572,0.8,0.06666666666666667,0.13333333333333333
282,P13,GRAD,2.425333333333334,0.3333333333333333,0.4666666666666667,0.2
282,P14,PAV,2.423333333333333,0.5333333333333333,0.3333333333333333,0.13333333333333333
282,P15,SM,2.5046666666666666,0.13333333333333333,0.6666666666666666,0.2
282,P16,HM,2.314,0.4666666666666667,0.5333333333333333,0.0
283,P1,AllC,2.3960000000000004,0.06666666666666667,0.8,0.13333333333333333
283,P2,AllD,2.212,0.5333333333333333,0.4666666666666667,0.0
283,P3,RAND,2.312,0.4666666666666667,0.4666666666666667,0.06666666666666667
283,P4,TFT,2.4779999999999998,0.6,0.2,0.2
283,P5,TFTT,2.4213333333333336,0.2,0.7333333333333333,0.06666666666666667
283,P6,TTFT,2.4373333333333327,0.6,0.26666666666666666,0.13333333333333333
283,P7,FBF,2.476666666666666,0.3333333333333333,0.5333333333333333,0.13333333333333333
283,P8,STFT,2.324,0.7333333333333333,0.26666666666666666,0.0
283,P9,HTFT,2.3633333333333337,0.6,0.3333333333333333,0.06666666666666667
283,P10,RTFT,2.304666666666667,0.6666666666666666,0.3333333333333333,0.0
283,P11,GRIM,2.457333333333333,0.8,0.13333333333333333,0.06666666666666667
283,P12,SGRIM,2.4186666666666667,0.3333333333333333,0.4,0.26666666666666666
283,P13,GRAD,2.5013333333333336,0.4,0.4666666666666667,0.13333333333333333
283,P14,PAV,2.390666666666667,0.3333333333333333,0.5333333333333333,0.13333333333333333
283,P15,SM,2.3480000000000003,0.13333333333333333,0.7333333333333333,0.13333333333333333
283,P16,HM,2.384,0.4,0.5333333333333333,0.06666666666666667
284,P1,AllC,2.324,0.06666666666666667,0.8666666666666667,0.06666666666666667
284,P2,AllD,2.3753333333333333,0.7333333333333333,0.2,0.06666666666666667
284,P3,RAND,2.3426666666666667,0.6,0.4,0.0
284,P4,TFT,2.54,0.3333333333333333,0.3333333333333333,0.3333333333333333
284,P5,TFTT,2.4773333333333336,0.13333333333333333,0.7333333333333333,0.13333333333333333
284,P6,TTFT,2.501333333333333,0.6666666666666666,0.13333333333333333,0.2
284,P7,FBF,2.413333333333333,0.4,0.4,0.2
284,P8,STFT,2.288,0.4,0.6,0.0
284,P9,HTFT,2.3893333333333335,0.6666666666666666,0.26666666666666666,0.06666666666666667
284,P10,RTFT,2.3220000000000005,0.4666666666666667,0.4,0.13333333333333333
284,P11,GRIM,2.4813333333333336,0.4,0.3333333333333333,0.26666666666666666
284,P12,SGRIM,2.373333333333333,0.6666666666666666,0.26666666666666666,0.06666666666666667
284,P13,GRAD,2.416666666666666,0.4,0.4666666666666667,0.13333333333333333
284,P14,PAV,2.465333333333333,0.4,0.4,0.2
284,P15,SM,2.4039999999999995,0.13333333333333333,0.6,0.26666666666666666
284,P16,HM,2.4013333333333335,0.4666666666666667,0.5333333333333333,0.0
285,P1,AllC,2.4673333333333334,0.06666666666666667,0.8,0.13333333333333333
285,P2,AllD,2.21,0.7333333333333333,0.2,0.06666666666666667
285,P3,RAND,2.368,0.4666666666666667,0.5333333333333333,0.0
285,P4,TFT,2.3826666666666667,0.5333333333333333,0.3333333333333333,0.13333333333333333
285,P5,TFTT,2.4113333333333333,0.2,0.6666666666666666,0.13333333333333333
285,P6,TTFT,2.3146666666666667,0.4,0.26666666666666666,0.3333333333333333
285,P7,FBF,2.5753333333333335,0.2,0.5333333333333333,0.26666666666666666
285,P8,STFT,2.271333333333333,0.4666666666666667,0.4666666666666667,0.06666666666666667
285,P9,HTFT,2.423333333333333,0.6,0.13333333333333333,0.26666666666666666
285,P10,RTFT,2.1713333333333336,0.4,0.6,0.0
285,P11,GRIM,2.313333333333333,0.6,0.26666666666666666,0.13333333333333333
285,P12,SGRIM,2.432666666666667,0.5333333333333333,0.26666666666666666,0.2
285,P13,GRAD,2.556,0.4666666666666667,0.2,0.3333333333333333
285,P14,PAV,2.3699999999999997,0.4666666666666667,0.4,0.13333333333333333
285,P15,SM,2.426666666666667,0.26666666666666666,0.6666666666666666,0.06666666666666667
285,P16,HM,2.3320000000000003,0.4,0.4666666666666667,0.13333333333333333
286,P1,AllC,2.3680000000000003,0.2,0.6666666666666666,0.13333333333333333
286,P2,AllD,2.244666666666667,0.8666666666666667,0.06666666666666667,0.06666666666666667
286,P3,RAND,2.1486666666666663,0.26666666666666666,0.7333333333333333,0.0
286,P4,TFT,2.329333333333333,0.4,0.4,0.2
286,P5,TFTT,2.446,0.13333333333333333,0.6,0.26666666666666666
286,P6,TTFT,2.250666666666667,0.5333333333333333,0.4,0.06666666666666667
286,P7,FBF,2.3113333333333332,0.4,0.5333333333333333,0.06666666666666667
286,P8,STFT,2.2646666666666664,0.5333333333333333,0.26666666666666666,0.2
286,P9,HTFT,2.4499999999999997,0.8,0.13333333333333333,0.06666666666666667
286,P10,RTFT,2.29,0.4666666666666667,0.5333333333333333,0.0
286,P11,GRIM,2.349333333333333,0.6,0.2,0.2
286,P12,SGRIM,2.369333333333333,0.4,0.4,0.2
286,P13,GRAD,2.4433333333333334,0.4666666666666667,0.4,0.13333333333333333
286,P14,PAV,2.3373333333333335,0.3333333333333333,0.3333333333333333,0.3333333333333333
286,P15,SM,2.308,0.2,0.8,0.0
286,P16,HM,2.216666666666667,0.4,0.5333333333333333,0.06666666666666667
287,P1,AllC,2.316666666666667,0.06666666666666667,0.7333333333333333,0.2
287,P2,AllD,2.2773333333333334,0.8666666666666667,0.13333333333333333,0.0
287,P3,RAND,2.1799999999999997,0.3333333333333333,0.6,0.06666666666666667
287,P4,TFT,2.3553333333333333,0.6666666666666666,0.3333333333333333,0.0
287,P5,TFTT,2.4206666666666665,0.2,0.6,0.2
287,P6,TTFT,2.2173333333333334,0.4666666666666667,0.4666666666666667,0.06666666666666667
287,P7,FBF,2.3293333333333335,0.4,0.5333333333333333,0.06666666666666667
287,P8,STFT,2.4073333333333333,0.6666666666666666,0.2,0.13333333333333333
287,P9,HTFT,2.2860000000000005,0.6,0.26666666666666666,0.13333333333333333
287,P10,RTFT,2.2253333333333334,0.3333333333333333,0.6666666666666666,0.0
287,P11,GRIM,2.294,0.5333333333333333,0.3333333333333333,0.13333333333333333
287,P12,SGRIM,2.2753333333333337,0.2,0.8,0.0
287,P13,GRAD,2.548666666666667,0.6,0.26666666666666666,0.13333333333333333
287,P14,PAV,2.4593333333333334,0.6,0.2,0.2
287,P15,SM,2.4459999999999993,0.26666666666666666,0.5333333333333333,0.2
287,P16,HM,2.277333333333333,0.4,0.5333333333333333,0.06666666666666667
288,P1,AllC,2.5,0.26666666666666666,0.5333333333333333,0.2
288,P2,AllD,2.1993333333333336,0.6666666666666666,0.3333333333333333,0.0
288,P3,RAND,2.244666666666667,0.4,0.4666666666666667,0.13333333333333333
288,P4,TFT,2.4033333333333333,0.4666666666666667,0.26666666666666666,0.26666666666666666
288,P5,TFTT,2.4926666666666666,0.13333333333333333,0.6,0.26666666666666666
288,P6,TTFT,2.4433333333333334,0.6666666666666666,0.2,0.13333333333333333
288,P7,FBF,2.275333333333333,0.13333333333333333,0.7333333333333333,0.13333333333333333
288,P8,STFT,2.3713333333333337,0.6,0.4,0.0
288,P9,HTFT,2.480666666666666,0.4666666666666667,0.26666666666666666,0.26666666666666666
288,P10,RTFT,2.227333333333333,0.4,0.6,0.0
288,P11,GRIM,2.3586666666666662,0.6,0.2,0.2
288,P12,SGRIM,2.4526666666666666,0.5333333333333333,0.3333333333333333,0.13333333333333333
288,P13,GRAD,2.4380000000000006,0.3333333333333333,0.4,0.26666666666666666
288,P14,PAV,2.3273333333333333,0.4,0.4666666666666667,0.13333333333333333
288,P15,SM,2.4733333333333336,0.2,0.6,0.2
288,P16,HM,2.3406666666666665,0.5333333333333333,0.4,0.06666666666666667
289,P1,AllC,2.4653333333333336,0.13333333333333333,0.6666666666666666,0.2
289,P2,AllD,2.358,0.9333333333333333,0.0,0.06666666666666667
289,P3,RAND,2.2760000000000002,0.4,0.6,0.0
289,P4,TFT,2.558,0.4,0.13333333333333333,0.4666666666666667
289,P5,TFTT,2.3566666666666665,0.26666666666666666,0.6,0.13333333333333333
289,P6,TTFT,2.2426666666666666,0.5333333333333333,0.26666666666666666,0.2
289,P7,FBF,2.3426666666666667,0.4666666666666667,0.26666666666666666,0.26666666666666666
289,P8,STFT,2.2266666666666666,0.4,0.5333333333333333,0.06666666666666667
289,P9,HTFT,2.3546666666666667,0.5333333333333333,0.3333333333333333,0.13333333333333333
289,P10,RTFT,2.143333333333333,0.26666666666666666,0.6666666666666666,0.06666666666666667
289,P11,GRIM,2.225333333333333,0.5333333333333333,0.4,0.06666666666666667
289,P12,SGRIM,2.444666666666667,0.4,0.4666666666666667,0.13333333333333333
289,P13,GRAD,2.555333333333333,0.4666666666666667,0.4,0.13333333333333333
289,P14,PAV,2.3273333333333337,0.5333333333333333,0.4,0.06666666666666667
289,P15,SM,2.4706666666666663,0.3333333333333333,0.5333333333333333,0.13333333333333333
289,P16,HM,2.258,0.26666666666666666,0.6,0.13333333333333333
290,P1,AllC,2.5566666666666666,0.06666666666666667,0.6666666666666666,0.26666666666666666
290,P2,AllD,2.326,0.8,0.2,0.0
290,P3,RAND,2.2766666666666664,0.5333333333333333,0.4666666666666667,0.0
290,P4,TFT,2.4106666666666663,0.5333333333333333,0.3333333333333333,0.13333333333333333
290,P5,TFTT,2.3639999999999994,0.2,0.6666666666666666,0.13333333333333333
290,P6,TTFT,2.294666666666666,0.6,0.26666666666666666,0.13333333333333333
290,P7,FBF,2.4433333333333334,0.3333333333333333,0.4,0.26666666666666666
290,P8,STFT,2.380666666666667,0.4666666666666667,0.4666666666666667,0.06666666666666667
290,P9,HTFT,2.334,0.4,0.4,0.2
290,P10,RTFT,2.253333333333333,0.4666666666666667,0.4666666666666667,0.06666666666666667
290,P11,GRIM,2.408666666666667,0.6,0.2,0.2
290,P12,SGRIM,2.356,0.3333333333333333,0.6,0.06666666666666667
290,P13,GRAD,2.425333333333333,0.4,0.4666666666666667,0.13333333333333333
290,P14,PAV,2.452666666666666,0.4666666666666667,0.4666666666666667,0.06666666666666667
290,P15,SM,2.6279999999999997,0.3333333333333333,0.4666666666666667,0.2
290,P16,HM,2.389333333333333,0.4,0.4,0.2
291,P1,AllC,2.428,0.13333333333333333,0.8,0.06666666666666667
291,P2,AllD,2.2460000000000004,0.6666666666666666,0.3333333333333333,0.0
291,P3,RAND,2.4106666666666663,0.6666666666666666,0.3333333333333333,0.0
291,P4,TFT,2.3506666666666667,0.4666666666666667,0.4666666666666667,0.06666666666666667
291,P5,TFTT,2.3926666666666665,0.4,0.4666666666666667,0.13333333333333333
291,P6,TTFT,2.387333333333333,0.6666666666666666,0.2,0.13333333333333333
291,P7,FBF,2.3400000000000007,0.2,0.7333333333333333,0.06666666666666667
291,P8,STFT,2.183333333333333,0.5333333333333333,0.4666666666666667,0.0
291,P9,HTFT,2.3793333333333337,0.4,0.3333333333333333,0.26666666666666666
291,P10,RTFT,2.1133333333333333,0.3333333333333333,0.6666666666666666,0.0
291,P11,GRIM,2.504,0.4666666666666667,0.4,0.13333333333333333
291,P12,SGRIM,2.479999999999999,0.4,0.26666666666666666,0.3333333333333333
291,P13,GRAD,2.453333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333
291,P14,PAV,2.386666666666667,0.6,0.26666666666666666,0.13333333333333333
291,P15,SM,2.4566666666666666,0.4,0.4666666666666667,0.13333333333333333
291,P16,HM,2.302,0.4,0.5333333333333333,0.06666666666666667
292,P1,AllC,2.552,0.2,0.6,0.2
292,P2,AllD,2.2306666666666666,0.5333333333333333,0.3333333333333333,0.13333333333333333
292,P3,RAND,2.3560000000000003,0.6666666666666666,0.3333333333333333,0.0
292,P4,TFT,2.412,0.4,0.3333333333333333,0.26666666666666666
292,P5,TFTT,2.2853333333333334,0.13333333333333333,0.8,0.06666666666666667
292,P6,TTFT,2.348,0.4666666666666667,0.26666666666666666,0.26666666666666666
292,P7,FBF,2.455333333333334,0.3333333333333333,0.5333333333333333,0.13333333333333333
292,P8,STFT,2.2880000000000007,0.6,0.3333333333333333,0.06666666666666667
292,P9,HTFT,2.2873333333333337,0.6666666666666666,0.3333333333333333,0.0
292,P10,RTFT,2.174,0.26666666666666666,0.7333333333333333,0.0
292,P11,GRIM,2.287333333333334,0.6666666666666666,0.26666666666666666,0.06666666666666667
292,P12,SGRIM,2.352,0.3333333333333333,0.4666666666666667,0.2
292,P13,GRAD,2.448,0.5333333333333333,0.3333333333333333,0.13333333333333333
292,P14,PAV,2.258666666666667,0.26666666666666666,0.6666666666666666,0.06666666666666667
292,P15,SM,2.444666666666667,0.3333333333333333,0.6666666666666666,0.0
292,P16,HM,2.438,0.7333333333333333,0.13333333333333333,0.13333333333333333
293,P1,AllC,2.348,0.2,0.7333333333333333,0.06666666666666667
293,P2,AllD,2.208666666666667,0.5333333333333333,0.4666666666666667,0.0
293,P3,RAND,2.397333333333333,0.6,0.3333333333333333,0.06666666666666667
293,P4,TFT,2.4506666666666663,0.26666666666666666,0.4,0.3333333333333333
293,P5,TFTT,2.4206666666666674,0.13333333333333333,0.6666666666666666,0.2
293,P6,TTFT,2.4240000000000004,0.5333333333333333,0.3333333333333333,0.13333333333333333
293,P7,FBF,2.4593333333333334,0.26666666666666666,0.4666666666666667,0.26666666666666666
293,P8,STFT,2.2833333333333337,0.3333333333333333,0.6,0.06666666666666667
293,P9,HTFT,2.4266666666666667,0.6666666666666666,0.26666666666666666,0.06666666666666667
293,P10,RTFT,2.2873333333333337,0.6666666666666666,0.3333333333333333,0.0
293,P11,GRIM,2.474666666666667,0.7333333333333333,0.13333333333333333,0.13333333333333333
293,P12,SGRIM,2.3579999999999997,0.5333333333333333,0.4666666666666667,0.0
293,P13,GRAD,2.405333333333333,0.5333333333333333,0.26666666666666666,0.2
293,P14,PAV,2.381333333333333,0.26666666666666666,0.5333333333333333,0.2
293,P15,SM,2.4006666666666665,0.26666666666666666,0.6666666666666666,0.06666666666666667
293,P16,HM,2.2759999999999994,0.4666666666666667,0.3333333333333333,0.2
294,P1,AllC,2.2793333333333337,0.06666666666666667,0.8,0.13333333333333333
294,P2,AllD,2.3926666666666665,0.8,0.06666666666666667,0.13333333333333333
294,P3,RAND,2.1999999999999997,0.4666666666666667,0.4666666666666667,0.06666666666666667
294,P4,TFT,2.305333333333333,0.5333333333333333,0.3333333333333333,0.13333333333333333
294,P5,TFTT,2.3233333333333333,0.13333333333333333,0.5333333333333333,0.3333333333333333
294,P6,TTFT,2.416,0.4666666666666667,0.4,0.13333333333333333
294,P7,FBF,2.215333333333333,0.2,0.6666666666666666,0.13333333333333333
294,P8,STFT,2.1933333333333334,0.4,0.6,0.0
294,P9,HTFT,2.3973333333333335,0.8,0.2,0.0
294,P10,RTFT,2.2979999999999996,0.6,0.4,0.0
294,P11,GRIM,2.3466666666666662,0.6,0.3333333333333333,0.06666666666666667
294,P12,SGRIM,2.2786666666666666,0.6,0.4,0.0
294,P13,GRAD,2.503333333333333,0.4666666666666667,0.26666666666666666,0.26666666666666666
294,P14,PAV,2.3133333333333335,0.26666666666666666,0.5333333333333333,0.2
294,P15,SM,2.4560000000000004,0.13333333333333333,0.6,0.26666666666666666
294,P16,HM,2.2986666666666666,0.5333333333333333,0.4666666666666667,0.0
295,P1,AllC,2.445333333333333,0.06666666666666667,0.7333333333333333,0.2
295,P2,AllD,2.2453333333333334,0.4666666666666667,0.4666666666666667,0.06666666666666667
295,P3,RAND,2.4426666666666668,0.6,0.26666666666666666,0.13333333333333333
295,P4,TFT,2.3893333333333335,0.6,0.26666666666666666,0.13333333333333333
295,P5,TFTT,2.3453333333333335,0.13333333333333333,0.8,0.06666666666666667
295,P6,TTFT,2.1693333333333333,0.4,0.4,0.2
295,P7,FBF,2.322666666666667,0.2,0.6,0.2
295,P8,STFT,2.0973333333333333,0.3333333333333333,0.6666666666666666,0.0
295,P9,HTFT,2.3573333333333335,0.7333333333333333,0.2,0.06666666666666667
295,P10,RTFT,2.262,0.5333333333333333,0.4666666666666667,0.0
295,P11,GRIM,2.3099999999999996,0.6666666666666666,0.2,0.13333333333333333
295,P12,SGRIM,2.304,0.6,0.3333333333333333,0.06666666666666667
295,P13,GRAD,2.479333333333334,0.8,0.13333333333333333,0.06666666666666667
295,P14,PAV,2.481333333333333,0.4,0.4666666666666667,0.13333333333333333
295,P15,SM,2.2146666666666666,0.3333333333333333,0.6666666666666666,0.0
295,P16,HM,2.380666666666666,0.3333333333333333,0.5333333333333333,0.13333333333333333
296,P1,AllC,2.546666666666667,0.06666666666666667,0.6666666666666666,0.26666666666666666
296,P2,AllD,2.224666666666667,0.6666666666666666,0.26666666666666666,0.06666666666666667
296,P3,RAND,2.3846666666666665,0.4666666666666667,0.5333333333333333,0.0
296,P4,TFT,2.477333333333333,0.3333333333333333,0.4666666666666667,0.2
296,P5,TFTT,2.204666666666667,0.06666666666666667,0.8666666666666667,0.06666666666666667
296,P6,TTFT,2.4320000000000004,0.7333333333333333,0.2,0.06666666666666667
296,P7,FBF,2.4326666666666665,0.4,0.4,0.2
296,P8,STFT,2.3440000000000003,0.6666666666666666,0.3333333333333333,0.0
296,P9,HTFT,2.2766666666666664,0.4666666666666667,0.4,0.13333333333333333
296,P10,RTFT,2.286,0.5333333333333333,0.4,0.06666666666666667
296,P11,GRIM,2.3106666666666666,0.5333333333333333,0.3333333333333333,0.13333333333333333
296,P12,SGRIM,2.4493333333333336,0.5333333333333333,0.26666666666666666,0.2
296,P13,GRAD,2.5133333333333336,0.6,0.26666666666666666,0.13333333333333333
296,P14,PAV,2.384,0.26666666666666666,0.5333333333333333,0.2
296,P15,SM,2.4320000000000004,0.26666666666666666,0.6666666666666666,0.06666666666666667
296,P16,HM,2.3953333333333333,0.4666666666666667,0.4666666666666667,0.06666666666666667
297,P1,AllC,2.474666666666667,0.13333333333333333,0.7333333333333333,0.13333333333333333
297,P2,AllD,2.194666666666667,0.6666666666666666,0.3333333333333333,0.0
297,P3,RAND,2.2793333333333337,0.4,0.5333333333333333,0.06666666666666667
297,P4,TFT,2.183333333333333,0.4666666666666667,0.4666666666666667,0.06666666666666667
297,P5,TFTT,2.522,0.2,0.6,0.2
297,P6,TTFT,2.2399999999999998,0.4,0.4666666666666667,0.13333333333333333
297,P7,FBF,2.4066666666666667,0.4,0.4666666666666667,0.13333333333333333
297,P8,STFT,2.4366666666666665,0.6,0.2,0.2
297,P9,HTFT,2.5206666666666666,0.8,0.06666666666666667,0.13333333333333333
297,P10,RTFT,2.3100000000000005,0.4666666666666667,0.4666666666666667,0.06666666666666667
297,P11,GRIM,2.323333333333333,0.5333333333333333,0.4,0.06666666666666667
297,P12,SGRIM,2.341333333333333,0.4,0.4666666666666667,0.13333333333333333
297,P13,GRAD,2.3253333333333335,0.4666666666666667,0.4666666666666667,0.06666666666666667
297,P14,PAV,2.3466666666666662,0.5333333333333333,0.4666666666666667,0.0
297,P15,SM,2.450666666666667,0.26666666666666666,0.5333333333333333,0.2
297,P16,HM,2.2626666666666666,0.4666666666666667,0.5333333333333333,0.0
298,P1,AllC,2.3653333333333335,0.0,0.7333333333333333,0.26666666666666666
298,P2,AllD,2.3066666666666666,0.6666666666666666,0.3333333333333333,0.0
298,P3,RAND,2.4080000000000004,0.6,0.3333333333333333,0.06666666666666667
298,P4,TFT,2.2759999999999994,0.5333333333333333,0.4,0.06666666666666667
298,P5,TFTT,2.433333333333334,0.26666666666666666,0.6666666666666666,0.06666666666666667
298,P6,TTFT,2.3413333333333335,0.26666666666666666,0.4,0.3333333333333333
298,P7,FBF,2.4200000000000004,0.3333333333333333,0.4666666666666667,0.2
298,P8,STFT,2.420666666666667,0.5333333333333333,0.4,0.06666666666666667
298,P9,HTFT,2.344666666666667,0.5333333333333333,0.4,0.06666666666666667
298,P10,RTFT,2.3739999999999997,0.6,0.3333333333333333,0.06666666666666667
298,P11,GRIM,2.458,0.5333333333333333,0.26666666666666666,0.2
298,P12,SGRIM,2.266,0.5333333333333333,0.4,0.06666666666666667
298,P13,GRAD,2.233333333333333,0.3333333333333333,0.6,0.06666666666666667
298,P14,PAV,2.281333333333334,0.6,0.3333333333333333,0.06666666666666667
298,P15,SM,2.3586666666666662,0.26666666666666666,0.6,0.13333333333333333
298,P16,HM,2.21,0.4666666666666667,0.4,0.13333333333333333
299,P1,AllC,2.4773333333333336,0.0,0.7333333333333333,0.26666666666666666
299,P2,AllD,2.3299999999999996,0.8666666666666667,0.06666666666666667,0.06666666666666667
299,P3,RAND,2.3400000000000007,0.5333333333333333,0.4666666666666667,0.0
299,P4,TFT,2.316,0.5333333333333333,0.4,0.06666666666666667
299,P5,TFTT,2.4026666666666667,0.26666666666666666,0.4666666666666667,0.26666666666666666
299,P6,TTFT,2.1446666666666663,0.3333333333333333,0.6,0.06666666666666667
299,P7,FBF,2.4320000000000004,0.4,0.4666666666666667,0.13333333333333333
299,P8,STFT,2.3480000000000003,0.6,0.3333333333333333,0.06666666666666667
299,P9,HTFT,2.4046666666666665,0.6,0.2,0.2
299,P10,RTFT,2.378,0.4666666666666667,0.4,0.13333333333333333
